,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
170,Zigzag,asm,normal,384,147456,964083.0
171,Zigzag,asm,normal,384,147456,900160.0
172,Zigzag,asm,normal,384,147456,1064916.0
173,Zigzag,asm,normal,384,147456,925808.0
174,Zigzag,asm,normal,384,147456,1026692.0
175,Zigzag,asm,normal,384,147456,1042756.0
176,Zigzag,asm,normal,384,147456,837456.0
177,Zigzag,asm,normal,384,147456,1032902.0
178,Zigzag,asm,normal,384,147456,893051.0
179,Zigzag,asm,normal,384,147456,876713.0
180,Zigzag,asm,normal,448,200704,1231256.0
181,Zigzag,asm,normal,448,200704,1197959.0
182,Zigzag,asm,normal,448,200704,1432001.0
183,Zigzag,asm,normal,448,200704,1143478.0
184,Zigzag,asm,normal,448,200704,1367991.0
185,Zigzag,asm,normal,448,200704,1455382.0
186,Zigzag,asm,normal,448,200704,1211634.0
187,Zigzag,asm,normal,448,200704,1315597.0
188,Zigzag,asm,normal,448,200704,1341239.0
189,Zigzag,asm,normal,448,200704,1183444.0
190,Zigzag,asm,normal,448,200704,1202239.0
191,Zigzag,asm,normal,448,200704,1183912.0
192,Zigzag,asm,normal,448,200704,1139409.0
193,Zigzag,asm,normal,448,200704,1257274.0
194,Zigzag,asm,normal,448,200704,1139540.0
195,Zigzag,asm,normal,448,200704,1254784.0
196,Zigzag,asm,normal,448,200704,1194483.0
197,Zigzag,asm,normal,448,200704,1183501.0
198,Zigzag,asm,normal,448,200704,1486008.0
199,Zigzag,asm,normal,448,200704,1202445.0
200,Zigzag,asm,normal,448,200704,1203595.0
201,Zigzag,asm,normal,448,200704,1139189.0
202,Zigzag,asm,normal,448,200704,1201230.0
203,Zigzag,asm,normal,448,200704,1140663.0
204,Zigzag,asm,normal,448,200704,1252948.0
205,Zigzag,asm,normal,448,200704,1141227.0
206,Zigzag,asm,normal,448,200704,1204831.0
207,Zigzag,asm,normal,448,200704,1140291.0
208,Zigzag,asm,normal,448,200704,1142498.0
209,Zigzag,asm,normal,448,200704,1206815.0
210,Zigzag,asm,normal,512,262144,1680733.0
211,Zigzag,asm,normal,512,262144,1725092.0
212,Zigzag,asm,normal,512,262144,1483520.0
213,Zigzag,asm,normal,512,262144,1697512.0
214,Zigzag,asm,normal,512,262144,1618489.0
215,Zigzag,asm,normal,512,262144,1623907.0
216,Zigzag,asm,normal,512,262144,1539940.0
217,Zigzag,asm,normal,512,262144,5677468.0
218,Zigzag,asm,normal,512,262144,1668386.0
219,Zigzag,asm,normal,512,262144,1558305.0
220,Zigzag,asm,normal,512,262144,1485227.0
221,Zigzag,asm,normal,512,262144,1591471.0
222,Zigzag,asm,normal,512,262144,1781050.0
223,Zigzag,asm,normal,512,262144,1659481.0
224,Zigzag,asm,normal,512,262144,1681826.0
225,Zigzag,asm,normal,512,262144,1709200.0
226,Zigzag,asm,normal,512,262144,1597543.0
227,Zigzag,asm,normal,512,262144,1550390.0
228,Zigzag,asm,normal,512,262144,1629757.0
229,Zigzag,asm,normal,512,262144,2028918.0
230,Zigzag,asm,normal,512,262144,1640794.0
231,Zigzag,asm,normal,512,262144,1530781.0
232,Zigzag,asm,normal,512,262144,1539919.0
233,Zigzag,asm,normal,512,262144,1484429.0
234,Zigzag,asm,normal,512,262144,1618415.0
235,Zigzag,asm,normal,512,262144,1560583.0
236,Zigzag,asm,normal,512,262144,1622832.0
237,Zigzag,asm,normal,512,262144,1630816.0
238,Zigzag,asm,normal,512,262144,1566278.0
239,Zigzag,asm,normal,512,262144,1484593.0
240,Zigzag,asm,normal,576,331776,1987218.0
241,Zigzag,asm,normal,576,331776,2648082.0
242,Zigzag,asm,normal,576,331776,2025556.0
243,Zigzag,asm,normal,576,331776,1973539.0
244,Zigzag,asm,normal,576,331776,2306337.0
245,Zigzag,asm,normal,576,331776,2206025.0
246,Zigzag,asm,normal,576,331776,2209204.0
247,Zigzag,asm,normal,576,331776,2445258.0
248,Zigzag,asm,normal,576,331776,2132957.0
249,Zigzag,asm,normal,576,331776,2019312.0
250,Zigzag,asm,normal,576,331776,2116115.0
251,Zigzag,asm,normal,576,331776,2064985.0
252,Zigzag,asm,normal,576,331776,1996611.0
253,Zigzag,asm,normal,576,331776,2018986.0
254,Zigzag,asm,normal,576,331776,1994640.0
255,Zigzag,asm,normal,576,331776,2061609.0
256,Zigzag,asm,normal,576,331776,2020031.0
