,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
245,Zigzag,asm,normal,576,331776,2020751.0
246,Zigzag,asm,normal,576,331776,1925203.0
247,Zigzag,asm,normal,576,331776,23737604.0
248,Zigzag,asm,normal,576,331776,2107009.0
249,Zigzag,asm,normal,576,331776,1998896.0
250,Zigzag,asm,normal,576,331776,1989390.0
251,Zigzag,asm,normal,576,331776,2006525.0
252,Zigzag,asm,normal,576,331776,1943659.0
253,Zigzag,asm,normal,576,331776,2107314.0
254,Zigzag,asm,normal,576,331776,2168290.0
255,Zigzag,asm,normal,576,331776,2755153.0
256,Zigzag,asm,normal,576,331776,2447620.0
257,Zigzag,asm,normal,576,331776,2063281.0
258,Zigzag,asm,normal,576,331776,2008627.0
259,Zigzag,asm,normal,576,331776,2199215.0
260,Zigzag,asm,normal,576,331776,2033381.0
261,Zigzag,asm,normal,576,331776,2059179.0
262,Zigzag,asm,normal,576,331776,1951067.0
263,Zigzag,asm,normal,576,331776,1991467.0
264,Zigzag,asm,normal,576,331776,2053437.0
265,Zigzag,asm,normal,576,331776,4794842.0
266,Zigzag,asm,normal,576,331776,2100554.0
267,Zigzag,asm,normal,576,331776,2111401.0
268,Zigzag,asm,normal,576,331776,2251566.0
269,Zigzag,asm,normal,576,331776,2178579.0
270,Zigzag,asm,normal,640,409600,2593512.0
271,Zigzag,asm,normal,640,409600,2579488.0
272,Zigzag,asm,normal,640,409600,2600884.0
273,Zigzag,asm,normal,640,409600,2563813.0
274,Zigzag,asm,normal,640,409600,2632581.0
275,Zigzag,asm,normal,640,409600,2569959.0
276,Zigzag,asm,normal,640,409600,2725100.0
277,Zigzag,asm,normal,640,409600,2727463.0
278,Zigzag,asm,normal,640,409600,13586467.0
279,Zigzag,asm,normal,640,409600,2495595.0
280,Zigzag,asm,normal,640,409600,2857618.0
281,Zigzag,asm,normal,640,409600,2874458.0
282,Zigzag,asm,normal,640,409600,2665913.0
283,Zigzag,asm,normal,640,409600,2525282.0
284,Zigzag,asm,normal,640,409600,2476058.0
285,Zigzag,asm,normal,640,409600,2388772.0
286,Zigzag,asm,normal,640,409600,2513420.0
287,Zigzag,asm,normal,640,409600,2603443.0
288,Zigzag,asm,normal,640,409600,2455417.0
289,Zigzag,asm,normal,640,409600,2538522.0
290,Zigzag,asm,normal,640,409600,2506011.0
291,Zigzag,asm,normal,640,409600,2511237.0
292,Zigzag,asm,normal,640,409600,2537948.0
293,Zigzag,asm,normal,640,409600,2460250.0
294,Zigzag,asm,normal,640,409600,3257744.0
295,Zigzag,asm,normal,640,409600,2907389.0
296,Zigzag,asm,normal,640,409600,2482920.0
297,Zigzag,asm,normal,640,409600,2435609.0
298,Zigzag,asm,normal,640,409600,2781806.0
299,Zigzag,asm,normal,640,409600,3972753.0
300,Zigzag,asm,normal,704,495616,3630202.0
301,Zigzag,asm,normal,704,495616,3057749.0
302,Zigzag,asm,normal,704,495616,3258358.0
303,Zigzag,asm,normal,704,495616,3062412.0
304,Zigzag,asm,normal,704,495616,2914484.0
305,Zigzag,asm,normal,704,495616,3401997.0
306,Zigzag,asm,normal,704,495616,3680960.0
307,Zigzag,asm,normal,704,495616,3116004.0
308,Zigzag,asm,normal,704,495616,3169132.0
309,Zigzag,asm,normal,704,495616,3629881.0
310,Zigzag,asm,normal,704,495616,3071609.0
311,Zigzag,asm,normal,704,495616,3051663.0
312,Zigzag,asm,normal,704,495616,3102758.0
313,Zigzag,asm,normal,704,495616,3028128.0
314,Zigzag,asm,normal,704,495616,3058733.0
315,Zigzag,asm,normal,704,495616,3004930.0
316,Zigzag,asm,normal,704,495616,3192337.0
317,Zigzag,asm,normal,704,495616,3153002.0
318,Zigzag,asm,normal,704,495616,3567675.0
319,Zigzag,asm,normal,704,495616,3049733.0
320,Zigzag,asm,normal,704,495616,3075508.0
321,Zigzag,asm,normal,704,495616,3333052.0
322,Zigzag,asm,normal,704,495616,3032287.0
323,Zigzag,asm,normal,704,495616,3212057.0
324,Zigzag,asm,normal,704,495616,3107547.0
325,Zigzag,asm,normal,704,495616,3371600.0
326,Zigzag,asm,normal,704,495616,14615228.0
327,Zigzag,asm,normal,704,495616,3650547.0
328,Zigzag,asm,normal,704,495616,3352491.0
329,Zigzag,asm,normal,704,495616,3017233.0
330,Zigzag,asm,normal,768,589824,3629518.0
331,Zigzag,asm,normal,768,589824,29671128.0
332,Zigzag,asm,normal,768,589824,3694436.0
333,Zigzag,asm,normal,768,589824,4173400.0
334,Zigzag,asm,normal,768,589824,3710995.0
335,Zigzag,asm,normal,768,589824,3638419.0
336,Zigzag,asm,normal,768,589824,4570141.0
337,Zigzag,asm,normal,768,589824,3694010.0
338,Zigzag,asm,normal,768,589824,17736294.0
339,Zigzag,asm,normal,768,589824,17876076.0
340,Zigzag,asm,normal,768,589824,3749212.0
341,Zigzag,asm,normal,768,589824,3702905.0
342,Zigzag,asm,normal,768,589824,3700969.0
343,Zigzag,asm,normal,768,589824,3750327.0
344,Zigzag,asm,normal,768,589824,3856479.0
345,Zigzag,asm,normal,768,589824,3850500.0
346,Zigzag,asm,normal,768,589824,3679450.0
347,Zigzag,asm,normal,768,589824,3936509.0
348,Zigzag,asm,normal,768,589824,4157036.0
349,Zigzag,asm,normal,768,589824,3729811.0
350,Zigzag,asm,normal,768,589824,4103351.0
351,Zigzag,asm,normal,768,589824,3897994.0
352,Zigzag,asm,normal,768,589824,3664461.0
353,Zigzag,asm,normal,768,589824,3599537.0
354,Zigzag,asm,normal,768,589824,3989801.0
355,Zigzag,asm,normal,768,589824,3946168.0
356,Zigzag,asm,normal,768,589824,3887330.0
357,Zigzag,asm,normal,768,589824,3736227.0
358,Zigzag,asm,normal,768,589824,17930548.0
359,Zigzag,asm,normal,768,589824,3731518.0
360,Zigzag,asm,normal,832,692224,4607588.0
361,Zigzag,asm,normal,832,692224,4316885.0
362,Zigzag,asm,normal,832,692224,4839280.0
363,Zigzag,asm,normal,832,692224,4964852.0
364,Zigzag,asm,normal,832,692224,4591500.0
365,Zigzag,asm,normal,832,692224,4807523.0
366,Zigzag,asm,normal,832,692224,4519448.0
367,Zigzag,asm,normal,832,692224,4373771.0
368,Zigzag,asm,normal,832,692224,4332998.0
369,Zigzag,asm,normal,832,692224,5114077.0
370,Zigzag,asm,normal,832,692224,4661082.0
371,Zigzag,asm,normal,832,692224,4431024.0
372,Zigzag,asm,normal,832,692224,4383945.0
373,Zigzag,asm,normal,832,692224,4682481.0
374,Zigzag,asm,normal,832,692224,4412678.0
375,Zigzag,asm,normal,832,692224,11762413.0
376,Zigzag,asm,normal,832,692224,4580469.0
377,Zigzag,asm,normal,832,692224,4536125.0
378,Zigzag,asm,normal,832,692224,4432195.0
379,Zigzag,asm,normal,832,692224,4421191.0
380,Zigzag,asm,normal,832,692224,4621396.0
381,Zigzag,asm,normal,832,692224,4495392.0
382,Zigzag,asm,normal,832,692224,4878344.0
383,Zigzag,asm,normal,832,692224,4601358.0
