,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
166,Zigzag,asm,normal,384,147456,896440.0
167,Zigzag,asm,normal,384,147456,908252.0
168,Zigzag,asm,normal,384,147456,984599.0
169,Zigzag,asm,normal,384,147456,994118.0
170,Zigzag,asm,normal,384,147456,923598.0
171,Zigzag,asm,normal,384,147456,911521.0
172,Zigzag,asm,normal,384,147456,931236.0
173,Zigzag,asm,normal,384,147456,892470.0
174,Zigzag,asm,normal,384,147456,833563.0
175,Zigzag,asm,normal,384,147456,908492.0
176,Zigzag,asm,normal,384,147456,833623.0
177,Zigzag,asm,normal,384,147456,857432.0
178,Zigzag,asm,normal,384,147456,892002.0
179,Zigzag,asm,normal,384,147456,916797.0
180,Zigzag,asm,normal,448,200704,1384109.0
181,Zigzag,asm,normal,448,200704,6396517.0
182,Zigzag,asm,normal,448,200704,3106191.0
183,Zigzag,asm,normal,448,200704,1278179.0
184,Zigzag,asm,normal,448,200704,1141483.0
185,Zigzag,asm,normal,448,200704,1140937.0
186,Zigzag,asm,normal,448,200704,1205805.0
187,Zigzag,asm,normal,448,200704,1249694.0
188,Zigzag,asm,normal,448,200704,1211926.0
189,Zigzag,asm,normal,448,200704,1363413.0
190,Zigzag,asm,normal,448,200704,1305795.0
191,Zigzag,asm,normal,448,200704,1238988.0
192,Zigzag,asm,normal,448,200704,1197578.0
193,Zigzag,asm,normal,448,200704,1297584.0
194,Zigzag,asm,normal,448,200704,1402240.0
195,Zigzag,asm,normal,448,200704,1137825.0
196,Zigzag,asm,normal,448,200704,1138006.0
197,Zigzag,asm,normal,448,200704,1141474.0
198,Zigzag,asm,normal,448,200704,1202886.0
199,Zigzag,asm,normal,448,200704,1267616.0
200,Zigzag,asm,normal,448,200704,1330822.0
201,Zigzag,asm,normal,448,200704,1271665.0
202,Zigzag,asm,normal,448,200704,1139600.0
203,Zigzag,asm,normal,448,200704,1290913.0
204,Zigzag,asm,normal,448,200704,1344116.0
205,Zigzag,asm,normal,448,200704,3547102.0
206,Zigzag,asm,normal,448,200704,1140875.0
207,Zigzag,asm,normal,448,200704,1225199.0
208,Zigzag,asm,normal,448,200704,1272859.0
209,Zigzag,asm,normal,448,200704,1293535.0
210,Zigzag,asm,normal,512,262144,19244360.0
211,Zigzag,asm,normal,512,262144,1499686.0
212,Zigzag,asm,normal,512,262144,9183546.0
213,Zigzag,asm,normal,512,262144,1485692.0
214,Zigzag,asm,normal,512,262144,1634801.0
215,Zigzag,asm,normal,512,262144,1700638.0
216,Zigzag,asm,normal,512,262144,10591581.0
217,Zigzag,asm,normal,512,262144,1847204.0
218,Zigzag,asm,normal,512,262144,1780904.0
219,Zigzag,asm,normal,512,262144,1996917.0
220,Zigzag,asm,normal,512,262144,1540664.0
221,Zigzag,asm,normal,512,262144,1804670.0
222,Zigzag,asm,normal,512,262144,1642651.0
223,Zigzag,asm,normal,512,262144,1486460.0
224,Zigzag,asm,normal,512,262144,1632141.0
225,Zigzag,asm,normal,512,262144,1645322.0
226,Zigzag,asm,normal,512,262144,1690205.0
227,Zigzag,asm,normal,512,262144,1656025.0
228,Zigzag,asm,normal,512,262144,1746570.0
229,Zigzag,asm,normal,512,262144,1700827.0
230,Zigzag,asm,normal,512,262144,1534634.0
231,Zigzag,asm,normal,512,262144,1485406.0
232,Zigzag,asm,normal,512,262144,1611346.0
233,Zigzag,asm,normal,512,262144,1640889.0
234,Zigzag,asm,normal,512,262144,1913890.0
235,Zigzag,asm,normal,512,262144,1483660.0
236,Zigzag,asm,normal,512,262144,1918317.0
237,Zigzag,asm,normal,512,262144,1523128.0
238,Zigzag,asm,normal,512,262144,1824901.0
239,Zigzag,asm,normal,512,262144,1820344.0
240,Zigzag,asm,normal,576,331776,2330659.0
241,Zigzag,asm,normal,576,331776,2232194.0
242,Zigzag,asm,normal,576,331776,5229845.0
243,Zigzag,asm,normal,576,331776,2182759.0
